ID_FICHE,CAT_BISSON,TYPE_CAT_BISSON,LIEN_FTP,CIV_DE,CIV_A,TYPE_VOIE,LIEN_VOIE,NOM_VOIE,ORIENT_VOIE,ADRESSE,NOTE,DEMOLI,NOM_INDICATIF,STATUT_INV_PRE_40_2025,ID_IMM_INV,ID_UEV,NUM_UEV,MATRICULE_83,X,Y,LNG,LAT
2_120,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5275_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=wVTpK6,5275,5275,avenue,,Durocher,,5275-5275 avenue Durocher ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3029986-001,3032901,283513,9742-01-0079-0-000-0000,296996.58868003,5042173.213084471,-73.5998857648063,45.5194339034259
2_121,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5280_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=r5f2bq,5280,5280,avenue,,Durocher,,5280-5280 avenue Durocher ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3029988,3116732,277930,9642-91-6842-8-000-0000,296971.0978130199,5042146.620233436,-73.6002116294808,45.5191943247853
2_122,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5360_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=QaGiY6,5360,5360,avenue,,Durocher,,5360-5360 avenue Durocher ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3030016,3032932,367983,9642-82-7203-1-000-0000,296875.0251305631,5042209.624610127,-73.6014423972809,45.5197601773155
2_123,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5451_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=o7WKnP,5451,5451,avenue,,Durocher,,5451-5451 avenue Durocher ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3030042,3032958,277892,9642-82-1297-9-000-0000,296809.4626946864,5042290.689042625,-73.602282939286,45.5204888782624
2_124,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5607_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=zWGUYN,5607,5607,avenue,,Durocher,,5607-5607 avenue Durocher ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3030065-001,3032981,277879,9642-63-6888-0-000-0000,296666.1736389629,5042384.29126096,-73.6041186625331,45.5213294902287
2_125,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5815_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=paZQpE,5815,5815,avenue,,Durocher,,5815-5815 avenue Durocher ,,Non,temple de l'Église baptiste,Retenu Inventaire pre 1940,i663-OUT-3030134,3033052,9672,9642-45-5023-2-000-0000,296452.0966533973,5042521.977981153,-73.606861338303,45.5225659177229
2_126,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5828_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=JvKlyf,5828,5828,avenue,,Durocher,,5828-5828 avenue Durocher ,,Non,appartements Duke of Connaught,Retenu Inventaire pre 1940,i663-OUT-3030147,3033065,434162,9642-44-0798-7-000-0000,296411.18016452005,5042502.825147185,-73.6073847806348,45.5223930820015
2_128,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/6010_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=LwDs6G,6010,6010,avenue,,Durocher,,6010-6010 avenue Durocher ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3030202,3033120,448782,9642-25-9171-7-000-0000,296295.7940552974,5042577.108277998,-73.6088631177893,45.5230601119973
2_129,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/6015_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=RhnXIh,6015,6019,avenue,,Durocher,,6015-6019 avenue Durocher ,,Non,,Post 1940,i663-OUT-3030194,3033112,9647,9642-36-1513-5-000-0000,296314.51784944924,5042613.008040798,-73.6086240548882,45.5233833799482
2_118,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5144_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=VLDCLr,5144,5146,avenue,,Durocher,,5144-5146 avenue Durocher ,5144-5146,Non,,Retenu Inventaire pre 1940,i663-OUT-3029954,3032869,60619,9742-10-2843-8-000-0000,297130.88212125696,5042046.588423097,-73.5981647938714,45.5182959752528
2_117,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5129_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=qKD1CR,5129,5131,avenue,,Durocher,,5129-5131 avenue Durocher ,5129-5131,Non,,Retenu Inventaire pre 1940,i663-OUT-3029949,3032864,60621,9742-10-6776-6-000-0000,297162.5567018562,5042069.220061876,-73.597759712133,45.5184999713174
2_127,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5967_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=XOocDe,5967,5971,avenue,,Durocher,,5967-5971 avenue Durocher ,5967-5971,Non,,Retenu Inventaire pre 1940,i663-OUT-3030180,3114721,395769,9642-35-5885-5-001-0003,296354.3429215986,5042578.47578768,-73.6081136533169,45.5230731291722
2_130,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/55_avenue_Duverger_CAT_2.pdf?csf=1&web=1&e=zQSvU7,55,65,avenue,,Duverger,,55-65 avenue Duverger ,55-65,Non,,Retenu Inventaire pre 1940,i663-OUT-3032336,3035345,125399,9542-82-8863-3-000-0000,295894.0774702396,5042261.63108118,-73.6139997852719,45.5202163109228
2_131,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/401_avenue_Edouard_Charles_CAT_2.pdf?csf=1&web=1&e=tDfxqv,401,403,avenue,,Édouard-Charles,,401-403 avenue Édouard-Charles ,401-403,Non,,Retenu Inventaire pre 1940,i663-OUT-3034640-001,3038085,60221,9742-20-8546-0-000-0000,297291.9228208977,5042043.515261117,-73.5961034270073,45.5182700745168
2_132,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/407_avenue_Edouard_Charles_CAT_2.pdf?csf=1&web=1&e=pb0Uty,407,413,avenue,,Édouard-Charles,,407-413 avenue Édouard-Charles ,407-409 ou 407-413,Non,,Retenu Inventaire pre 1940,i663-OUT-3034642,3038087,60220,9742-20-8139-4-000-0000,297288.3356795542,5042037.802096912,-73.5961492548137,45.5182186265793
2_133,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/431_avenue_Edouard_Charles_CAT_2.pdf?csf=1&web=1&e=LWCmj0,431,435,avenue,,Édouard-Charles,,431-435 avenue Édouard-Charles ,431-435,Non,,Retenu Inventaire pre 1940,i663-OUT-3034656,5166775,972940,9742-20-6616-3-001-0001,297269.62271195045,5042012.701345741,-73.5963883947033,45.5179925582791
2_134,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/437_avenue_Edouard_Charles_CAT_2.pdf?csf=1&web=1&e=Ybh1kp,437,441,avenue,,Édouard-Charles,,437-441 avenue Édouard-Charles ,437-441,Non,,Retenu Inventaire pre 1940,i663-OUT-3034660,3038110,397872,9742-20-6309-5-000-0000,297265.9141293767,5042007.240064927,-73.5964357803338,45.5179433754589
2_135,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/25_avenue_Elmwood_CAT_2.pdf?csf=1&web=1&e=09bkBz,25,25,avenue,,Elmwood,,25-25 avenue Elmwood ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3030338,3033263,277853,9642-71-5900-7-000-0000,296762.80713620706,5042104.909535176,-73.602877106627,45.5188166256004
2_136,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/56_avenue_Elmwood_CAT_2.pdf?csf=1&web=1&e=47Isht,56,56,avenue,,Elmwood,,56-56 avenue Elmwood ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3030360,3033285,277846,9641-79-3275-1-000-0000,296726.5070849157,5041979.039046434,-73.6033396779202,45.5176835742578
2_149,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1130_avenue_Fairmount_CAT_2.pdf?csf=1&web=1&e=VTSJ3h,1130,1130,avenue,,Fairmount,,1130-1130 avenue Fairmount ,,Non,appartements Le Praxede,Retenu Inventaire pre 1940,i663-OUT-3030379,3033308,434152,9741-09-1592-6-000-0000,297012.9734937426,5041992.047290333,-73.5996731568327,45.5178038857949
2_150,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/29_avenue_Glencoe_CAT_2.pdf?csf=1&web=1&e=dLQyWh,29,29,avenue,,Glencoe,,29-29 avenue Glencoe ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3034690-001,3114633,351122,9541-71-9164-0-000-0000,295789.96844173974,5041165.790928233,-73.6153122836315,45.5103541732656
2_151,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1730_avenue_Glendale_CAT_2.pdf?csf=1&web=1&e=yQsrTS,1730,1750,avenue,,Glendale,,1730-1750 avenue Glendale ,1730-1750,Non,,Post 1940,i663-OUT-3032357,3035371,469081,9541-19-3440-9-000-0000,295126.01490154344,5041946.540420158,-73.6238250878082,45.5173707694809
2_152,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/650_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=wdp3jx,650,650,avenue,,Hartland,,650-650 avenue Hartland ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3032376,3035390,283488,9541-85-3722-1-000-0000,295833.8256462903,5041522.172163014,-73.6147575081019,45.5135615987064
2_153,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/652_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=tgI8T6,652,652,avenue,,Hartland,,652-652 avenue Hartland ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3032379,3035393,277565,9541-85-2117-5-000-0000,295823.99223006854,5041522.361267173,-73.6148833685923,45.5135631738348
2_154,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/664_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=MqTBxr,664,664,avenue,,Hartland,,664-664 avenue Hartland ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3032382,3035396,277563,9541-75-7242-7-000-0000,295775.9597739081,5041547.512120201,-73.6154985947146,45.5137888712239
2_155,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/670_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=euKX9L,670,670,avenue,,Hartland,,670-670 avenue Hartland ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3032384,3035398,342307,9541-75-5654-5-000-0000,295760.26412878477,5041558.480161372,-73.6156996849335,45.5138873626962
2_156,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/690_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=GLQCOA,690,690,avenue,,Hartland,,690-690 avenue Hartland ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3032390-001,3035404,277561,9541-75-0982-5-000-0000,295712.5139112688,5041587.630184419,-73.6163113795925,45.5141490454556
2_157,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/784_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=yInraT,784,784,avenue,,Hartland,,784-784 avenue Hartland ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3032456-001,3035476,342306,9541-57-1513-5-000-0000,295519.18558869825,5041717.657510582,-73.6187882588065,45.5153165360951
2_158,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/866_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=bm0pr9,866,866,avenue,,Hartland,,866-866 avenue Hartland ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3032501-001,3035521,277520,9541-37-8199-8-000-0000,295384.48856178205,5041805.063074637,-73.6205139662565,45.5161012396689
2_159,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/870_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=6uHhGg,870,870,avenue,,Hartland,,870-870 avenue Hartland ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3032507-001,3035527,277518,9541-38-7304-3-000-0000,295377.68081209005,5041808.845157799,-73.6206011746434,45.5161351803659
2_160,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/881_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=Yu0xQK,881,881,avenue,,Hartland,,881-881 avenue Hartland ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3032509-001,3035529,277517,9541-38-8160-8-000-0000,295377.51115704596,5041858.8115404025,-73.6206043065932,45.5165847950319
2_161,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/920_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=8RPwjN,920,922,avenue,,Hartland,,920-922 avenue Hartland ,920-922,Non,,Retenu Inventaire pre 1940,i663-OUT-3032532,3123039,60448,9541-28-8362-1-001-0002,295284.4551143673,5041864.857507876,-73.6217955035416,45.5166379352637
2_163,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/42_avenue_Joyce_CAT_2.pdf?csf=1&web=1&e=zxMJHc,42,46,avenue,,Joyce,,42-46 avenue Joyce ,42-46,Non,,Retenu Inventaire pre 1940,i663-OUT-3032578,3122021,398065,9642-11-5121-6-001-0008,296145.2393442889,5042125.17373876,-73.6107823975976,45.5189915781097
2_165,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1615_avenue_Lajoie_CAT_2.pdf?csf=1&web=1&e=AGHTiH,1615,1615,avenue,,Lajoie,,1615-1615 avenue Lajoie ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3032695,3035720,277498,9541-88-1125-3-000-0000,295813.55927336274,5041823.622359809,-73.615022421513,45.5162739052641
2_166,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1619_avenue_Lajoie_CAT_2.pdf?csf=1&web=1&e=GdpObQ,1619,1619,avenue,,Lajoie,,1619-1619 avenue Lajoie ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3032699,3035724,277497,9541-88-0718-6-000-0000,295809.9662943586,5041818.043787144,-73.6150683076347,45.5162236607691
2_167,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1655_avenue_Lajoie_CAT_2.pdf?csf=1&web=1&e=4n6s8F,1655,1655,avenue,,Lajoie,,1655-1655 avenue Lajoie ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3032713,3035738,367840,9541-77-7258-9-000-0000,295776.0353710488,5041754.908713687,-73.6155014447763,45.5156551083539
2_168,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1721_avenue_Lajoie_CAT_2.pdf?csf=1&web=1&e=aghgW7,1721,1721,avenue,,Lajoie,,1721-1721 avenue Lajoie ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3032722,3035747,277491,9541-76-2886-4-000-0000,295727.75903426664,5041681.091596874,-73.6161179861538,45.5149902465313
2_169,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1725_avenue_Lajoie_CAT_2.pdf?csf=1&web=1&e=BJiudX,1725,1725,avenue,,Lajoie,,1725-1725 avenue Lajoie ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3032724-001,3035749,232073,9541-76-1972-3-000-0000,295723.315086551,5041673.811086787,-73.6161747304861,45.5149246758088
2_164,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1431_avenue_Lajoie_CAT_2.pdf?csf=1&web=1&e=qaVgaV,1431,1433,avenue,,Lajoie,,1431-1433 avenue Lajoie ,1431-1433,Non,,Retenu Inventaire pre 1940,i663-OUT-3032660,3035685,60434,9542-91-9304-8-000-0000,295994.53108840465,5042101.165698902,-73.6127110536713,45.518773657341
2_173,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1160_avenue_Laurier_CAT_2.pdf?csf=1&web=1&e=um2eIa,1160,1160,avenue,,Laurier,,1160-1160 avenue Laurier ,,Non,appartements Royal Mount,Retenu Inventaire pre 1940,i663-OUT-3034774,3038302,178714,9741-18-4458-8-000-0000,297142.16130385693,5041863.926926137,-73.598017566707,45.5166524390669
2_170,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1110_avenue_Laurier_CAT_2.pdf?csf=1&web=1&e=0iXeXB,1110,1114,avenue,,Laurier,,1110-1114 avenue Laurier ,1110-1114,Non,,Retenu Inventaire pre 1940,i663-OUT-3034771,3038296,10275,9741-19-7419-5-000-0000,297170.87072291266,5041921.5808090335,-73.5976509943826,45.5171715462099
2_171,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1116_avenue_Laurier_CAT_2.pdf?csf=1&web=1&e=QeaI28,1116,1120,avenue,,Laurier,,1116-1120 avenue Laurier ,1116-1120,Non,,Retenu Inventaire pre 1940,i663-OUT-3034772,3038298,460698,9741-19-7013-6-000-0000,297168.4123688572,5041915.529475974,-73.5976823664549,45.5171170670225
2_172,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1124_avenue_Laurier_CAT_2.pdf?csf=1&web=1&e=prLZxZ,1124,1134,avenue,,Laurier,,1124-1134 avenue Laurier ,1124-1134,Non,,Retenu Inventaire pre 1940,i663-OUT-3034773,3038300,199609,9741-18-6398-4-000-0000,297158.17216859,5041900.766972556,-73.5978132080558,45.5169841160287
2_174,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/11_avenue_Laviolette_CAT_2.pdf?csf=1&web=1&e=tiG8Wr,11,15,avenue,,Laviolette,,11-15 avenue Laviolette ,11-15,Non,,Retenu Inventaire pre 1940,i663-OUT-3032743,3035770,60423,9642-20-7675-0-000-0000,296280.8749630247,5042072.8167567765,-73.609045331939,45.5185221201448
2_175,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/17_avenue_Laviolette_CAT_2.pdf?csf=1&web=1&e=YfNXDa,17,19,avenue,,Laviolette,,17-19 avenue Laviolette ,17-19,Non,,Retenu Inventaire pre 1940,i663-OUT-3032747,3035774,83473,9642-20-7067-0-000-0000,296276.1473590719,5042066.292663322,-73.6091057319956,45.5184633560291
2_176,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/14_avenue_Maplewood_CAT_2.pdf?csf=1&web=1&e=LICgub,14,14,avenue,,Maplewood,,14-14 avenue Maplewood ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3034784,3038326,361887,9741-46-0582-0-000-0000,297405.9668102207,5041683.394221584,-73.5946382332618,45.5150307814085
2_177,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/31_avenue_Maplewood_CAT_2.pdf?csf=1&web=1&e=hdWihs,31,31,avenue,,Maplewood,,31-31 avenue Maplewood ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3034788,3038334,279755,9741-37-0358-4-000-0000,297300.7303462314,5041744.474864654,-73.5959861157694,45.5155792855048
2_178,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/33_avenue_Maplewood_CAT_2.pdf?csf=1&web=1&e=ULdIaC,33,33,avenue,,Maplewood,,33-33 avenue Maplewood ,,Non,,Post 1940,i663-OUT-3034790,3038339,279753,9741-27-8759-6-000-0000,297283.7109720013,5041747.405979104,-73.5962039980987,45.5156054775876
2_179,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/34_avenue_Maplewood_CAT_2.pdf?csf=1&web=1&e=3PtkeW,34,34,avenue,,Maplewood,,34-34 avenue Maplewood ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3034800,3038359,9666,9741-26-5482-0-000-0000,297252.3196817547,5041687.6490651425,-73.5966048671923,45.5150674220071
2_180,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/54_avenue_Maplewood_CAT_2.pdf?csf=1&web=1&e=qlBeO1,54,54,avenue,,Maplewood,,54-54 avenue Maplewood ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3034822,3038390,279734,9741-16-4591-0-000-0000,297146.04314489575,5041690.012867118,-73.5979651651705,45.5150875339796
2_181,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/126_avenue_Maplewood_CAT_2.pdf?csf=1&web=1&e=zAiaO8,126,126,avenue,,Maplewood,,126-126 avenue Maplewood ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3034851,3038447,279716,9641-85-6320-9-000-0000,296854.6648169736,5041523.688536917,-73.6016918976551,45.5135876221961
2_182,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/128_avenue_Maplewood_CAT_2.pdf?csf=1&web=1&e=SS5zkc,128,128,avenue,,Maplewood,,128-128 avenue Maplewood ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3034853,3038451,355013,9641-85-5513-0-000-0000,296849.08624430926,5041518.299068411,-73.6017632099752,45.5135390620219
2_183,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/191_avenue_Maplewood_CAT_2.pdf?csf=1&web=1&e=CItefs,191,191,avenue,,Maplewood,,191-191 avenue Maplewood ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3034852,3038449,351145,9641-54-3290-3-000-0000,296534.8870730706,5041487.481649041,-73.6057840977191,45.513258101353
2_184,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/195_avenue_Maplewood_CAT_2.pdf?csf=1&web=1&e=EahUPc,195,195,avenue,,Maplewood,,195-195 avenue Maplewood ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3034854,3038453,279715,9641-54-1969-4-000-0000,296522.40619863523,5041467.53116036,-73.6059435016868,45.5130784308597
2_185,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/44_avenue_Marsolais_CAT_2.pdf?csf=1&web=1&e=VgcSYZ,44,48,avenue,,Marsolais,,44-48 avenue Marsolais ,44-48,Non,,Retenu Inventaire pre 1940,i663-OUT-3032765,3106324,397429,9642-02-1310-8-001-0003,296008.9256063524,5042212.402940838,-73.6125287976996,45.5197747947632
2_186,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/10_avenue_McCulloch_CAT_2.pdf?csf=1&web=1&e=nNGSEG,10,10,avenue,,McCulloch,,10-10 avenue McCulloch ,,Non,,Analyse en cours,i663-OUT-3034875-001,3038499,346866,9641-96-6988-0-000-0000,296967.6844640973,5041695.507183015,-73.6002481128287,45.5151349934291
2_187,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/60_avenue_McCulloch_CAT_2.pdf?csf=1&web=1&e=EZIdcd,60,60,avenue,,McCulloch,,60-60 avenue McCulloch ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3034877-001,3038503,279699,9641-96-9416-9-000-0000,296991.7333857361,5041618.913517818,-73.5999390841172,45.5144460428618
2_188,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/84_avenue_McCulloch_CAT_2.pdf?csf=1&web=1&e=CNstKh,84,84,avenue,,McCulloch,,84-84 avenue McCulloch ,,Non,,Retenu Inventaire pre 1940,i663-OUT-3034879,3038508,279697,9741-06-4102-7-000-0000,297029.70112347795,5041596.9440827975,-73.5994527823197,45.5142487772411
2_189,2,Bâtiment intéressant,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/87_avenue_McCulloch_CAT_2.pdf?csf=1&web=1&e=wDOFkT,87,87,avenue,,McCulloch,,87-87 avenue McCulloch ,,Non,,Retenu Inventaire pre 1940,i663-OUT-5029001-001,3038510,279696,9741-05-1439-8-000-0000,297017.77482348215,5041544.461630085,-73.5996045948187,45.5137763861778
