ID_FICHE,CAT_BISSON,TYPE_CAT_BISSON,ADRESSE,TYPE_VOIE,NOM_VOIE,NOM_INDICATIF,STATUT_INV_PRE_40_2025,DEMOLI,LIEN_FTP,LNG,LAT
2_096,2,Bâtiment intéressant,628-628 avenue Davaar,avenue,Davaar,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/628_avenue_Davaar_CAT_2.pdf?csf=1&web=1&e=GcqlyO,-73.6134265981181,45.5156600129519
2_097,2,Bâtiment intéressant,629-629 avenue Davaar,avenue,Davaar,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/629_avenue_Davaar_CAT_2.pdf?csf=1&web=1&e=C0Mtpt,-73.6131291714767,45.5159832498395
2_098,2,Bâtiment intéressant,630-630 avenue Davaar,avenue,Davaar,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/630_avenue_Davaar_CAT_2.pdf?csf=1&web=1&e=L6W83u,-73.6134992512847,45.5156939868632
2_099,2,Bâtiment intéressant,631-631 avenue Davaar,avenue,Davaar,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/631_avenue_Davaar_CAT_2.pdf?csf=1&web=1&e=r6Qodk,-73.613200341688,45.5160278849375
2_101,2,Bâtiment intéressant,743-743 avenue Davaar,avenue,Davaar,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/743_avenue_Davaar_CAT_2.pdf?csf=1&web=1&e=s1tb6G,-73.6156878731532,45.5171473595818
2_102,2,Bâtiment intéressant,745-745 avenue Davaar,avenue,Davaar,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/745_avenue_Davaar_CAT_2.pdf?csf=1&web=1&e=N5aY7Q,-73.6157454162696,45.5171749528826
2_103,2,Bâtiment intéressant,749-749 avenue Davaar,avenue,Davaar,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/749_avenue_Davaar_CAT_2.pdf?csf=1&web=1&e=MtHj3h,-73.615838687759,45.5172152722019
2_100,2,Bâtiment intéressant,720-722 avenue Davaar,avenue,Davaar,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/720_avenue_Davaar_CAT_2.pdf?csf=1&web=1&e=GLcOCf,-73.6152522730405,45.5164634879468
2_104,2,Bâtiment intéressant,850-854 avenue Davaar,avenue,Davaar,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/850_avenue_Davaar_CAT_2.pdf?csf=1&web=1&e=D4FvhF,-73.6183840684508,45.517943441788
2_038,2,Bâtiment intéressant,10-10 avenue de la Brunante,avenue,Brunante,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/10_avenue_de_la_Brunante_CAT_2.pdf?csf=1&web=1&e=ndLgoK,-73.6167709019683,45.5095497912949
2_040,2,Bâtiment intéressant,12-12 avenue de la Brunante,avenue,Brunante,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/12_avenue_de_la_Brunante_CAT_2.pdf?csf=1&web=1&e=HPRdHb,-73.6166855106234,45.5095107408627
2_039,2,Bâtiment intéressant,11-11 avenue de la Brunante,avenue,Brunante,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/11_avenue_de_la_Brunante_CAT_2.pdf?csf=1&web=1&e=0caalB,-73.6170555080045,45.5092102654158
2_041,2,Bâtiment intéressant,15-15 avenue de la Brunante,avenue,Brunante,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/15_avenue_de_la_Brunante_CAT_2.pdf?csf=1&web=1&e=PjiAYm,-73.6169852613529,45.509180133289
2_042,2,Bâtiment intéressant,16-16 avenue de la Brunante,avenue,Brunante,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/16_avenue_de_la_Brunante_CAT_2.pdf?csf=1&web=1&e=c0Zh1p,-73.6165440517725,45.5094292073325
2_044,2,Bâtiment intéressant,18-18 avenue de la Brunante,avenue,Brunante,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/18_avenue_de_la_Brunante_CAT_2.pdf?csf=1&web=1&e=ltZLFs,-73.6164611212715,45.5094097230665
2_043,2,Bâtiment intéressant,17-17 avenue de la Brunante,avenue,Brunante,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/17_avenue_de_la_Brunante_CAT_2.pdf?csf=1&web=1&e=2W3g2m,-73.6168506389571,45.5091167117507
2_045,2,Bâtiment intéressant,19-19 avenue de la Brunante,avenue,Brunante,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/19_avenue_de_la_Brunante_CAT_2.pdf?csf=1&web=1&e=bO4W39,-73.6167519357106,45.5090768241621
2_046,2,Bâtiment intéressant,32-32 avenue de la Brunante,avenue,Brunante,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/32_avenue_de_la_Brunante_CAT_2.pdf?csf=1&web=1&e=kZbdh7,-73.6159556638389,45.5091849749459
2_047,2,Bâtiment intéressant,35-35 avenue de la Brunante,avenue,Brunante,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/35_avenue_de_la_Brunante_CAT_2.pdf?csf=1&web=1&e=1jrmFE,-73.6161518605012,45.5088103283831
2_048,2,Bâtiment intéressant,37-37 avenue de la Brunante,avenue,Brunante,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/37_avenue_de_la_Brunante_CAT_2.pdf?csf=1&web=1&e=oYaAQd,-73.616088255299,45.5087729569838
2_049,2,Bâtiment intéressant,41-41 avenue de la Brunante,avenue,Brunante,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/41_avenue_de_la_Brunante_CAT_2.pdf?csf=1&web=1&e=psMNex,-73.6159265925096,45.5087148400268
2_050,2,Bâtiment intéressant,43-43 avenue de la Brunante,avenue,Brunante,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/43_avenue_de_la_Brunante_CAT_2.pdf?csf=1&web=1&e=jzIB0Q,-73.6158520003694,45.5086841916142
2_137,2,Bâtiment intéressant,15-17 avenue de l'Épée,avenue,Épée,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/15_avenue_de_l_Epee_CAT_2.pdf?csf=1&web=1&e=aHqI7e,-73.5974942792309,45.5168402811931
2_138,2,Bâtiment intéressant,15-17 avenue de l'Épée,avenue,Épée,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/17_avenue_de_l_Epee_CAT_2.pdf?csf=1&web=1&e=LiS3xs,-73.5975687755659,45.5168789298181
2_139,2,Bâtiment intéressant,133-133 avenue de l'Épée,avenue,Épée,appartements De l'Epée,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/133_avenue_de_l_Epee_CAT_2.pdf?csf=1&web=1&e=K6gxRz,-73.5987895578232,45.5173830550442
2_140,2,Bâtiment intéressant,251-251 avenue de l'Épée,avenue,Épée,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/251_avenue_de_l_Epee_CAT_2.pdf?csf=1&web=1&e=vovZQi,-73.6005827645579,45.5181881619657
2_141,2,Bâtiment intéressant,330-330 avenue de l'Épée,avenue,Épée,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/330_avenue_de_l_Epee_CAT_2.pdf?csf=1&web=1&e=BkQGQC,-73.6033172027297,45.5189917683243
2_142,2,Bâtiment intéressant,372-372 avenue de l'Épée,avenue,Épée,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/372_avenue_de_l_Epee_CAT_2.pdf?csf=1&web=1&e=g6GecL,-73.6041737883766,45.5193995709369
2_143,2,Bâtiment intéressant,620-620 avenue de l'Épée,avenue,Épée,appartements Trianon,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/620_avenue_de_l_Epee_CAT_2.pdf?csf=1&web=1&e=OvfNfC,-73.6084317912936,45.5212676795015
2_144,2,Bâtiment intéressant,645-649 avenue de l'Épée,avenue,Épée,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/645_avenue_de_l_Epee_CAT_2.pdf?csf=1&web=1&e=SqK8su,-73.6085486177223,45.5217236609597
2_146,2,Bâtiment intéressant,651-655 avenue de l'Épée,avenue,Épée,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/651_avenue_de_l_Epee_CAT_2.pdf?csf=1&web=1&e=F1txde,-73.608611624105,45.5217593354067
2_147,2,Bâtiment intéressant,657-661 avenue de l'Épée,avenue,Épée,,Analyse en cours,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/657_avenue_de_l_Epee_CAT_2.pdf?csf=1&web=1&e=RP5HjN,-73.6087024651216,45.5217932816999
2_148,2,Bâtiment intéressant,663-667 avenue de l'Épée,avenue,Épée,,Analyse en cours,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/663_avenue_de_l_Epee_CAT_2.pdf?csf=1&web=1&e=PX0EI7,-73.6087703048466,45.5218246973719
2_145,2,Bâtiment intéressant,650-650 avenue de l'Épée,avenue,Épée,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/650_avenue_de_l_Epee_CAT_2.pdf?csf=1&web=1&e=ripcOF,-73.6088001590734,45.5214620205493
2_112,2,Bâtiment intéressant,1740-1740 avenue Ducharme,avenue,Ducharme,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1740_avenue_Ducharme_CAT_2.pdf?csf=1&web=1&e=RkWeNp,-73.6206871437595,45.5166188049672
2_111,2,Bâtiment intéressant,1495-1495 avenue Ducharme,avenue,Ducharme,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1475_avenue_Ducharme_CAT_2.pdf?csf=1&web=1&e=fnXisb,-73.6180459498724,45.5201961160892
2_113,2,Bâtiment intéressant,625-625 avenue Dunlop,avenue,Dunlop,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/625_avenue_Dunlop_CAT_2.pdf?csf=1&web=1&e=kvwPhK,-73.6149762739351,45.5130681278072
2_114,2,Bâtiment intéressant,717-717 avenue Dunlop,avenue,Dunlop,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/717_avenue_Dunlop_CAT_2.pdf?csf=1&web=1&e=xMmP2p,-73.6172285139899,45.5140650797081
2_115,2,Bâtiment intéressant,865-865 avenue Dunlop,avenue,Dunlop,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/865_avenue_Dunlop_CAT_2.pdf?csf=1&web=1&e=XB4MAb,-73.6212285499091,45.5158539321949
2_116,2,Bâtiment intéressant,867-867 avenue Dunlop,avenue,Dunlop,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/867_avenue_Dunlop_CAT_2.pdf?csf=1&web=1&e=1VsgFP,-73.6213109138327,45.5158861758558
2_119,2,Bâtiment intéressant,5269-5269 avenue Durocher,avenue,Durocher,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5269_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=qIPm8w,-73.5998009828221,45.5193990939963
2_120,2,Bâtiment intéressant,5275-5275 avenue Durocher,avenue,Durocher,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5275_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=wVTpK6,-73.5998857648063,45.5194339034259
2_121,2,Bâtiment intéressant,5280-5280 avenue Durocher,avenue,Durocher,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5280_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=r5f2bq,-73.6002116294808,45.5191943247853
2_122,2,Bâtiment intéressant,5360-5360 avenue Durocher,avenue,Durocher,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5360_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=QaGiY6,-73.6014423972809,45.5197601773155
2_123,2,Bâtiment intéressant,5451-5451 avenue Durocher,avenue,Durocher,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5451_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=o7WKnP,-73.602282939286,45.5204888782624
2_124,2,Bâtiment intéressant,5607-5607 avenue Durocher,avenue,Durocher,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5607_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=zWGUYN,-73.6041186625331,45.5213294902287
2_125,2,Bâtiment intéressant,5815-5815 avenue Durocher,avenue,Durocher,temple de l'Église baptiste,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5815_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=paZQpE,-73.606861338303,45.5225659177229
2_126,2,Bâtiment intéressant,5828-5828 avenue Durocher,avenue,Durocher,appartements Duke of Connaught,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5828_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=JvKlyf,-73.6073847806348,45.5223930820015
2_128,2,Bâtiment intéressant,6010-6010 avenue Durocher,avenue,Durocher,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/6010_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=LwDs6G,-73.6088631177893,45.5230601119973
2_129,2,Bâtiment intéressant,6015-6019 avenue Durocher,avenue,Durocher,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/6015_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=RhnXIh,-73.6086240548882,45.5233833799482
2_118,2,Bâtiment intéressant,5144-5146 avenue Durocher,avenue,Durocher,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5144_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=VLDCLr,-73.5981647938714,45.5182959752528
2_117,2,Bâtiment intéressant,5129-5131 avenue Durocher,avenue,Durocher,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5129_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=qKD1CR,-73.597759712133,45.5184999713174
2_127,2,Bâtiment intéressant,5967-5971 avenue Durocher,avenue,Durocher,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5967_avenue_Durocher_CAT_2.pdf?csf=1&web=1&e=XOocDe,-73.6081136533169,45.5230731291722
2_130,2,Bâtiment intéressant,55-65 avenue Duverger,avenue,Duverger,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/55_avenue_Duverger_CAT_2.pdf?csf=1&web=1&e=zQSvU7,-73.6139997852719,45.5202163109228
2_131,2,Bâtiment intéressant,401-403 avenue Édouard-Charles,avenue,Édouard-Charles,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/401_avenue_Edouard_Charles_CAT_2.pdf?csf=1&web=1&e=tDfxqv,-73.5961034270073,45.5182700745168
2_132,2,Bâtiment intéressant,407-413 avenue Édouard-Charles,avenue,Édouard-Charles,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/407_avenue_Edouard_Charles_CAT_2.pdf?csf=1&web=1&e=pb0Uty,-73.5961492548137,45.5182186265793
2_133,2,Bâtiment intéressant,431-435 avenue Édouard-Charles,avenue,Édouard-Charles,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/431_avenue_Edouard_Charles_CAT_2.pdf?csf=1&web=1&e=LWCmj0,-73.5963883947033,45.5179925582791
2_134,2,Bâtiment intéressant,437-441 avenue Édouard-Charles,avenue,Édouard-Charles,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/437_avenue_Edouard_Charles_CAT_2.pdf?csf=1&web=1&e=Ybh1kp,-73.5964357803338,45.5179433754589
2_135,2,Bâtiment intéressant,25-25 avenue Elmwood,avenue,Elmwood,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/25_avenue_Elmwood_CAT_2.pdf?csf=1&web=1&e=09bkBz,-73.602877106627,45.5188166256004
2_136,2,Bâtiment intéressant,56-56 avenue Elmwood,avenue,Elmwood,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/56_avenue_Elmwood_CAT_2.pdf?csf=1&web=1&e=47Isht,-73.6033396779202,45.5176835742578
2_149,2,Bâtiment intéressant,1130-1130 avenue Fairmount,avenue,Fairmount,appartements Le Praxede,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1130_avenue_Fairmount_CAT_2.pdf?csf=1&web=1&e=VTSJ3h,-73.5996731568327,45.5178038857949
2_150,2,Bâtiment intéressant,29-29 avenue Glencoe,avenue,Glencoe,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/29_avenue_Glencoe_CAT_2.pdf?csf=1&web=1&e=dLQyWh,-73.6153122836315,45.5103541732656
2_151,2,Bâtiment intéressant,1730-1750 avenue Glendale,avenue,Glendale,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1730_avenue_Glendale_CAT_2.pdf?csf=1&web=1&e=yQsrTS,-73.6238250878082,45.5173707694809
2_152,2,Bâtiment intéressant,650-650 avenue Hartland,avenue,Hartland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/650_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=wdp3jx,-73.6147575081019,45.5135615987064
2_153,2,Bâtiment intéressant,652-652 avenue Hartland,avenue,Hartland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/652_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=tgI8T6,-73.6148833685923,45.5135631738348
2_154,2,Bâtiment intéressant,664-664 avenue Hartland,avenue,Hartland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/664_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=MqTBxr,-73.6154985947146,45.5137888712239
2_155,2,Bâtiment intéressant,670-670 avenue Hartland,avenue,Hartland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/670_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=euKX9L,-73.6156996849335,45.5138873626962
2_156,2,Bâtiment intéressant,690-690 avenue Hartland,avenue,Hartland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/690_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=GLQCOA,-73.6163113795925,45.5141490454556
2_157,2,Bâtiment intéressant,784-784 avenue Hartland,avenue,Hartland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/784_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=yInraT,-73.6187882588065,45.5153165360951
2_158,2,Bâtiment intéressant,866-866 avenue Hartland,avenue,Hartland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/866_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=bm0pr9,-73.6205139662565,45.5161012396689
2_159,2,Bâtiment intéressant,870-870 avenue Hartland,avenue,Hartland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/870_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=6uHhGg,-73.6206011746434,45.5161351803659
2_160,2,Bâtiment intéressant,881-881 avenue Hartland,avenue,Hartland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/881_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=Yu0xQK,-73.6206043065932,45.5165847950319
2_161,2,Bâtiment intéressant,920-922 avenue Hartland,avenue,Hartland,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/920_avenue_Hartland_CAT_2.pdf?csf=1&web=1&e=8RPwjN,-73.6217955035416,45.5166379352637
2_163,2,Bâtiment intéressant,42-46 avenue Joyce,avenue,Joyce,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/42_avenue_Joyce_CAT_2.pdf?csf=1&web=1&e=zxMJHc,-73.6107823975976,45.5189915781097
2_165,2,Bâtiment intéressant,1615-1615 avenue Lajoie,avenue,Lajoie,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1615_avenue_Lajoie_CAT_2.pdf?csf=1&web=1&e=AGHTiH,-73.615022421513,45.5162739052641
2_166,2,Bâtiment intéressant,1619-1619 avenue Lajoie,avenue,Lajoie,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1619_avenue_Lajoie_CAT_2.pdf?csf=1&web=1&e=GdpObQ,-73.6150683076347,45.5162236607691
2_167,2,Bâtiment intéressant,1655-1655 avenue Lajoie,avenue,Lajoie,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1655_avenue_Lajoie_CAT_2.pdf?csf=1&web=1&e=4n6s8F,-73.6155014447763,45.5156551083539
2_168,2,Bâtiment intéressant,1721-1721 avenue Lajoie,avenue,Lajoie,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1721_avenue_Lajoie_CAT_2.pdf?csf=1&web=1&e=aghgW7,-73.6161179861538,45.5149902465313
2_169,2,Bâtiment intéressant,1725-1725 avenue Lajoie,avenue,Lajoie,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1725_avenue_Lajoie_CAT_2.pdf?csf=1&web=1&e=BJiudX,-73.6161747304861,45.5149246758088
2_164,2,Bâtiment intéressant,1431-1433 avenue Lajoie,avenue,Lajoie,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1431_avenue_Lajoie_CAT_2.pdf?csf=1&web=1&e=qaVgaV,-73.6127110536713,45.518773657341
2_173,2,Bâtiment intéressant,1160-1160 avenue Laurier,avenue,Laurier,appartements Royal Mount,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1160_avenue_Laurier_CAT_2.pdf?csf=1&web=1&e=um2eIa,-73.598017566707,45.5166524390669
2_170,2,Bâtiment intéressant,1110-1114 avenue Laurier,avenue,Laurier,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1110_avenue_Laurier_CAT_2.pdf?csf=1&web=1&e=0iXeXB,-73.5976509943826,45.5171715462099
2_171,2,Bâtiment intéressant,1116-1120 avenue Laurier,avenue,Laurier,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1116_avenue_Laurier_CAT_2.pdf?csf=1&web=1&e=QeaI28,-73.5976823664549,45.5171170670225
2_172,2,Bâtiment intéressant,1124-1134 avenue Laurier,avenue,Laurier,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/1124_avenue_Laurier_CAT_2.pdf?csf=1&web=1&e=prLZxZ,-73.5978132080558,45.5169841160287
2_174,2,Bâtiment intéressant,11-15 avenue Laviolette,avenue,Laviolette,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/11_avenue_Laviolette_CAT_2.pdf?csf=1&web=1&e=tiG8Wr,-73.609045331939,45.5185221201448
2_175,2,Bâtiment intéressant,17-19 avenue Laviolette,avenue,Laviolette,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/17_avenue_Laviolette_CAT_2.pdf?csf=1&web=1&e=YfNXDa,-73.6091057319956,45.5184633560291
2_176,2,Bâtiment intéressant,14-14 avenue Maplewood,avenue,Maplewood,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/14_avenue_Maplewood_CAT_2.pdf?csf=1&web=1&e=LICgub,-73.5946382332618,45.5150307814085
2_177,2,Bâtiment intéressant,31-31 avenue Maplewood,avenue,Maplewood,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/31_avenue_Maplewood_CAT_2.pdf?csf=1&web=1&e=hdWihs,-73.5959861157694,45.5155792855048
2_178,2,Bâtiment intéressant,33-33 avenue Maplewood,avenue,Maplewood,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/33_avenue_Maplewood_CAT_2.pdf?csf=1&web=1&e=ULdIaC,-73.5962039980987,45.5156054775876
